"country","iso2c","iso3c","year","RQ.EST","VA.EST","PV.EST","GE.EST","CC.EST","RL.EST"
"Morocco","MA","MAR",2015,-0.0814516991376877,-0.630448698997498,-0.341487407684326,-0.111680008471012,-0.261249363422394,-0.161094024777412
"Morocco","MA","MAR",2016,-0.145550981163979,-0.624200046062469,-0.312573462724686,-0.164237484335899,-0.165456429123878,-0.256550669670105
"Morocco","MA","MAR",2017,-0.143823474645615,-0.67085862159729,-0.373987466096878,-0.27918940782547,-0.174473464488983,-0.26047158241272
"Morocco","MA","MAR",2018,-0.246215358376503,-0.681170463562012,-0.345210611820221,-0.330775558948517,-0.266063302755356,-0.22976653277874
"Morocco","MA","MAR",2019,-0.141041234135628,-0.628879964351654,-0.339893311262131,-0.201040923595428,-0.339404433965683,-0.247476294636726
"Morocco","MA","MAR",2020,-0.0350056178867817,-0.599163711071014,-0.353218376636505,-0.0887200012803078,-0.420344829559326,-0.191629990935326
"Morocco","MA","MAR",2021,-0.121726758778095,-0.607270956039429,-0.396076440811157,-0.0667751729488373,-0.433994024991989,-0.253220349550247
"Oman","OM","OMN",2002,0.684939324855804,-0.787837088108063,0.928577423095703,0.348226636648178,0.903639674186707,0.450584828853607
"Oman","OM","OMN",2003,0.673514068126678,-0.822545170783997,1.06150567531586,0.442849576473236,0.560884475708008,0.46612486243248
"Oman","OM","OMN",2004,0.646622002124786,-0.656644761562347,1.11596786975861,0.465126842260361,0.657538533210754,0.511067450046539
"Oman","OM","OMN",2005,0.547744989395142,-0.91963791847229,0.946494877338409,0.320283025503159,0.38773900270462,0.30626255273819
"Oman","OM","OMN",2006,0.603963792324066,-1.15948677062988,0.841323614120483,0.303178310394287,0.345938503742218,0.286412954330444
"Oman","OM","OMN",2007,0.612982988357544,-1.06266069412231,0.939814209938049,0.329215705394745,0.345133304595947,0.401494562625885
"Oman","OM","OMN",2008,0.696053743362427,-1.07074284553528,0.92218691110611,0.412127196788788,0.506844520568848,0.586111426353455
"Oman","OM","OMN",2009,0.526367485523224,-1.07403683662415,0.826832592487335,0.379322558641434,0.327373415231705,0.549425184726715
"Oman","OM","OMN",2010,0.442818641662598,-1.04480218887329,0.590241730213165,0.372534334659576,0.319510161876678,0.536823689937592
"Oman","OM","OMN",2011,0.319843679666519,-1.06049060821533,0.432440459728241,0.245542839169502,0.132201880216599,0.461840659379959
"Oman","OM","OMN",2012,0.466739267110825,-1.02166974544525,0.462077081203461,0.260224997997284,0.175082936882973,0.518843412399292
"Oman","OM","OMN",2013,0.471201926469803,-1.03864192962646,0.459530204534531,0.21126115322113,0.15266977250576,0.48690727353096
"Oman","OM","OMN",2014,0.688467621803284,-1.09070551395416,0.734907329082489,0.263467371463776,0.304765224456787,0.485294878482819
"Oman","OM","OMN",2015,0.570452392101288,-1.06144654750824,0.78333979845047,0.079835407435894,0.264559596776962,0.373579889535904
"Oman","OM","OMN",2016,0.606734871864319,-1.05430674552917,0.760053038597107,0.189830422401428,0.333613365888596,0.402702987194061
"Oman","OM","OMN",2017,0.418861448764801,-1.06162369251251,0.754382252693176,0.190403088927269,0.242988526821136,0.428314507007599
"Oman","OM","OMN",2018,0.171316742897034,-1.04427027702332,0.647719919681549,0.182124376296997,0.241789311170578,0.459107875823975
"Oman","OM","OMN",2019,0.290434986352921,-1.15427422523499,0.587534427642822,0.254982084035873,0.448438465595245,0.549288749694824
"Oman","OM","OMN",2020,0.458940088748932,-1.14482235908508,0.426988631486893,0.135548576712608,0.227259784936905,0.615264594554901
"Oman","OM","OMN",2021,0.329793661832809,-1.19298839569092,0.506666421890259,-0.118082351982594,0.086335800588131,0.405818223953247
"Qatar","QA","QAT",2002,0.268861919641495,-0.695015847682953,0.831208944320679,0.450908303260803,0.65882533788681,0.524093270301819
"Qatar","QA","QAT",2003,0.193475112318993,-0.687298893928528,1.18648135662079,0.442849576473236,0.507493376731873,0.424307197332382
"Qatar","QA","QAT",2004,0.157274693250656,-0.429903537034988,1.12390494346619,0.509284138679504,0.504270613193512,0.338918656110764
"Qatar","QA","QAT",2005,0.260314732789993,-0.513849496841431,1.0276792049408,0.398032546043396,0.705090939998627,0.576530277729034
"Qatar","QA","QAT",2006,0.307922422885895,-0.865734755992889,0.926921546459198,0.571230173110962,0.923123240470886,0.624771058559418
